id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
28527,0.403,0.733,0.762,0.790,0.313,0.061,0.804,0.708,0.177,0.602,17.783
28528,0.419,0.602,0.285,0.419,0.977,0.556,0.314,0.551,0.711,0.373,16.116
28529,0.623,0.756,0.476,0.562,0.345,0.085,0.586,0.741,0.608,0.281,17.509
28530,0.388,0.871,0.190,0.198,0.587,0.424,0.343,0.783,0.596,0.936,17.652
28531,0.301,0.415,0.407,0.654,0.316,0.446,0.413,0.290,0.793,0.764,11.682
28532,0.371,0.094,0.190,0.594,0.327,0.088,0.879,0.192,0.253,0.057,10.941
28533,0.764,0.941,0.543,0.843,0.128,0.547,0.148,0.434,0.853,0.829,18.351
28534,0.250,0.961,0.335,0.958,0.714,0.190,0.752,0.096,0.182,0.768,19.670
28535,0.509,0.116,0.397,0.225,0.330,0.334,0.660,0.325,0.840,0.228,5.664
28536,0.487,0.074,0.498,0.841,0.625,0.221,0.157,0.458,0.873,0.280,12.109
28537,0.933,0.250,0.695,0.109,0.399,0.191,0.956,0.747,0.889,0.260,11.167
28538,0.138,0.465,0.553,0.432,0.624,0.877,0.933,0.697,0.639,0.182,7.419
28539,0.025,0.153,0.700,0.848,0.282,0.135,0.964,0.350,0.049,0.299,11.413
28540,0.553,0.267,0.457,0.208,0.304,0.486,0.254,0.763,0.879,0.276,6.604
28541,0.501,0.831,0.165,0.825,0.150,0.990,0.219,0.318,0.607,0.094,21.390
28542,0.508,0.133,0.353,0.510,0.968,0.841,0.121,0.055,0.304,1.000,11.499
28543,0.108,0.507,0.698,0.654,0.401,0.290,0.550,0.904,0.449,0.587,11.179
28544,0.037,0.661,0.538,0.471,0.168,0.807,0.989,0.014,0.167,0.867,5.784
28545,0.715,0.997,0.132,0.096,0.445,0.494,0.794,0.054,0.650,0.203,14.528
28546,0.134,0.439,0.925,0.179,0.942,0.821,0.097,0.599,0.430,0.594,11.906
28547,0.419,0.569,0.559,0.777,0.095,0.702,0.797,0.965,0.631,0.139,15.901
28548,0.135,0.104,0.945,0.066,0.121,0.425,0.425,0.533,0.040,0.738,4.251
28549,0.392,0.793,0.083,0.633,0.537,0.986,0.572,0.624,0.229,0.266,20.717
28550,0.935,0.103,0.910,0.900,0.914,0.081,0.948,0.663,0.660,0.792,20.707
28551,0.888,0.333,0.827,0.621,0.675,0.325,0.528,0.997,0.924,0.058,17.004
28552,0.602,0.544,0.365,0.462,0.061,0.490,0.085,0.503,0.072,0.631,13.756
28553,0.408,0.504,0.206,0.003,0.968,0.599,0.738,0.010,0.635,0.770,12.785
28554,0.885,0.006,0.431,0.856,0.389,0.429,0.168,0.560,0.354,0.437,10.966
28555,0.070,0.607,0.593,0.165,0.789,0.018,0.284,0.210,0.675,0.610,7.944
28556,0.523,0.437,0.518,0.467,0.130,0.790,0.583,0.470,0.803,0.630,13.358
28557,0.251,0.926,0.251,0.779,0.776,0.700,0.758,0.256,0.678,0.280,19.130
28558,0.651,0.711,0.201,0.286,0.789,0.861,0.492,0.901,0.404,0.610,18.991
28559,0.613,0.581,0.180,0.918,0.928,0.563,0.333,0.207,0.026,0.911,24.625
28560,0.204,0.593,0.022,0.190,0.750,0.104,0.541,0.611,0.218,0.811,14.570
28561,0.976,0.765,0.783,0.066,0.276,0.951,0.561,0.274,0.897,0.420,10.444
28562,0.842,0.972,0.762,0.345,0.815,0.618,0.248,0.499,0.426,0.677,15.309
28563,0.456,0.232,0.932,0.690,0.946,0.624,0.904,0.728,0.917,0.567,18.458
28564,0.765,0.554,0.416,0.908,0.808,0.213,0.823,0.436,0.017,0.196,21.189
28565,0.114,0.042,0.604,0.937,0.144,0.169,0.080,0.997,0.344,0.548,10.281
28566,0.353,0.104,0.208,0.749,0.360,0.578,0.389,0.365,0.130,0.912,11.959
28567,0.978,0.255,0.206,0.767,0.040,0.937,0.357,0.214,0.589,0.431,15.503
28568,0.509,0.324,0.942,0.190,0.690,0.116,0.793,0.248,0.480,0.412,13.890
28569,0.102,0.049,0.673,0.577,0.305,0.222,0.789,0.067,0.546,0.311,7.639
28570,0.189,0.997,0.210,0.033,0.469,0.485,0.682,0.795,0.837,0.441,10.612
28571,0.378,0.522,0.691,0.771,0.768,0.112,0.660,0.801,0.965,0.318,19.961
28572,0.378,0.738,0.316,0.705,0.070,0.199,0.112,0.090,0.345,0.551,14.636
28573,0.317,0.358,0.295,0.652,0.866,0.455,0.886,0.288,0.453,0.962,14.224
28574,0.419,0.109,0.225,0.018,0.266,0.746,0.158,0.260,0.309,0.982,3.698
28575,0.559,0.864,0.085,0.874,0.941,0.487,0.798,0.663,0.944,0.133,26.499
28576,0.372,0.841,0.326,0.008,0.803,0.640,0.081,0.460,0.981,0.672,12.170
28577,0.443,0.211,0.323,0.984,0.785,0.750,0.068,0.490,0.120,0.498,17.592
28578,0.257,0.327,0.526,0.638,0.728,0.073,0.624,0.941,0.299,0.594,11.099
28579,0.245,0.111,0.566,0.452,0.740,0.193,0.155,0.442,0.671,0.090,8.820
28580,0.442,0.707,0.453,0.611,0.871,0.180,0.162,0.720,0.584,0.670,17.482
28581,0.544,0.485,0.972,0.770,0.433,0.377,0.510,0.640,0.979,0.351,21.762
28582,0.526,0.329,0.969,0.051,0.510,0.492,0.164,0.608,0.819,0.142,11.251
28583,0.126,0.911,0.661,0.729,0.219,0.339,0.837,0.073,0.625,0.883,13.112
28584,0.374,0.102,0.175,0.798,0.739,0.038,0.632,0.877,0.988,0.554,14.152
28585,0.005,0.745,0.938,0.093,0.535,0.206,0.296,0.495,0.919,0.361,7.618
28586,0.132,0.003,0.183,0.345,0.065,0.649,0.319,0.863,0.348,0.320,5.034
28587,0.089,0.522,0.900,0.409,0.049,0.028,0.379,0.570,0.088,0.614,8.960
28588,0.966,0.130,0.738,0.557,0.699,0.825,0.736,0.397,0.126,0.345,14.578
28589,0.684,0.522,0.595,0.220,0.103,0.312,0.048,0.422,0.524,0.698,10.306
28590,0.274,0.905,0.782,0.770,0.324,0.329,0.075,0.013,0.107,0.642,17.916
28591,0.848,0.143,0.638,0.557,0.918,0.986,0.507,0.639,0.642,0.825,13.761
28592,0.884,0.203,0.066,0.414,0.733,0.823,0.345,0.244,0.654,0.703,16.280
28593,0.731,0.109,0.680,0.768,0.383,0.326,0.238,0.202,0.676,0.641,12.780
28594,0.066,0.765,0.589,0.325,0.722,0.848,0.194,0.878,0.400,0.994,10.159
28595,0.215,0.317,0.630,0.678,0.100,0.624,0.322,0.819,0.054,0.328,9.449
28596,0.439,0.514,0.527,0.634,0.276,0.123,0.267,0.905,0.462,0.380,14.458
28597,0.365,0.872,0.510,0.152,0.977,0.146,0.380,0.264,0.467,0.533,14.969
28598,0.503,0.848,0.092,0.746,0.449,0.180,0.289,0.969,0.737,0.120,23.121
28599,0.446,0.684,0.886,0.562,0.203,0.974,0.483,0.549,0.313,0.903,17.395
28600,0.265,0.479,0.797,0.427,0.105,0.205,0.829,0.151,0.969,0.024,11.065
28601,0.352,0.585,0.601,0.387,0.496,0.935,0.450,0.977,0.610,0.886,13.065
28602,0.023,0.388,0.260,0.771,0.923,0.899,0.045,0.426,0.690,0.157,12.658
28603,0.690,0.637,0.317,0.820,0.667,0.759,0.505,0.954,0.134,0.423,21.049
28604,0.248,0.694,0.378,0.264,0.825,0.028,0.002,0.485,0.034,0.348,11.931
28605,0.251,0.479,0.430,0.229,0.221,0.092,0.362,0.627,0.106,0.903,6.456
28606,0.640,0.468,0.619,0.589,0.612,0.964,0.549,0.150,0.537,0.033,15.441
28607,0.968,0.418,0.395,0.005,0.891,0.901,0.177,0.358,0.001,0.024,16.020
28608,0.443,0.365,0.265,0.310,0.736,0.425,0.582,0.272,0.909,0.226,11.864
28609,0.045,0.713,0.472,0.978,0.932,0.066,0.489,0.880,0.009,0.257,15.332
28610,0.593,0.418,0.446,0.448,0.934,0.968,0.316,0.567,0.046,0.475,16.584
28611,0.704,0.925,0.017,0.379,0.006,0.113,0.016,0.346,0.781,0.421,17.400
28612,0.097,0.709,0.674,0.223,0.373,0.910,0.943,0.912,0.330,0.724,7.850
28613,0.729,0.620,0.521,0.698,0.055,0.056,0.080,0.492,0.164,0.606,15.390
28614,0.708,0.290,0.562,0.471,0.697,0.742,0.455,0.927,0.905,0.837,14.655
28615,0.902,0.391,0.271,0.280,0.537,0.488,0.817,0.409,0.827,0.273,16.379
28616,0.623,0.939,0.506,0.551,0.027,0.731,0.656,0.673,0.053,0.059,16.575
28617,0.172,0.188,0.534,0.315,0.736,0.625,0.133,0.230,0.939,0.613,7.418
28618,0.120,0.063,0.975,0.304,0.029,0.758,0.378,0.899,0.597,0.652,8.458
28619,0.708,0.788,0.279,0.443,0.049,0.021,0.258,0.804,0.086,0.794,15.720
28620,0.117,0.814,0.556,0.011,0.938,0.843,0.680,0.582,0.973,0.244,7.142
28621,0.524,0.061,0.548,0.365,0.774,0.601,0.874,0.595,0.251,0.874,7.992
28622,0.870,0.897,0.628,0.284,0.957,0.010,0.069,0.241,0.429,0.963,15.299
28623,0.278,0.014,0.639,0.771,0.001,0.941,0.554,0.390,0.600,0.720,8.923
28624,0.062,0.091,0.849,0.227,0.127,0.724,0.376,0.084,0.872,0.151,6.287
28625,0.594,0.643,0.664,0.922,0.726,0.812,0.606,0.689,0.335,0.452,23.480
28626,0.833,0.771,0.614,0.294,0.877,0.850,0.094,0.618,0.679,0.227,16.041
28627,0.592,0.366,0.967,0.841,0.436,0.687,0.561,0.374,0.693,0.563,20.378
28628,0.371,0.328,0.338,0.407,0.647,0.076,0.039,0.318,0.332,0.970,11.474
28629,0.742,0.743,0.683,0.237,0.627,0.227,0.946,0.729,0.487,0.549,15.869
28630,0.716,0.843,0.567,0.943,0.027,0.899,0.050,0.644,0.287,0.951,21.377
28631,0.873,0.599,0.411,0.017,0.706,0.041,0.493,0.758,0.580,0.413,14.345
28632,0.093,0.970,0.819,0.914,0.532,0.210,0.437,0.029,0.395,0.362,16.090
28633,0.203,0.639,0.326,0.887,0.260,0.953,0.516,0.975,0.062,0.433,14.380
28634,0.505,0.153,0.229,0.268,0.586,0.918,0.888,0.630,0.373,0.056,9.710
28635,0.293,0.920,0.147,0.093,0.822,0.309,0.857,0.497,0.986,0.702,14.042
28636,0.055,0.083,0.982,0.032,0.676,0.963,0.914,0.787,0.386,0.797,8.594
28637,0.814,0.520,0.561,0.054,0.812,0.393,0.806,0.990,0.789,0.882,14.823
28638,0.585,0.116,0.327,0.764,0.793,0.188,0.550,0.752,0.391,0.717,15.216
28639,0.604,0.864,0.817,0.332,0.307,0.369,0.803,0.564,0.663,0.168,17.368
28640,0.818,0.404,0.321,0.210,0.839,0.212,0.268,0.561,0.482,0.628,13.621
28641,0.721,0.543,0.851,0.709,0.206,0.192,0.894,0.439,0.552,0.607,21.106
28642,0.703,0.379,0.341,0.255,0.042,0.429,0.226,0.040,0.560,0.121,11.905
28643,0.175,0.988,0.380,0.186,0.176,0.965,0.847,0.699,0.371,0.955,8.040
28644,0.162,0.955,0.143,0.693,0.445,0.836,0.553,0.157,0.021,0.837,15.683
28645,0.170,0.477,0.846,0.649,0.213,0.875,0.043,0.363,0.913,0.730,12.328
28646,0.665,0.504,0.716,0.985,0.546,0.028,0.656,0.377,0.920,0.771,21.112
28647,0.480,0.686,0.877,0.771,0.211,0.762,0.369,0.059,0.730,0.433,19.811
28648,0.409,0.451,0.880,0.106,0.146,0.706,0.827,0.002,0.990,0.370,10.492
28649,0.557,0.733,0.698,0.546,0.245,0.616,0.571,0.643,0.041,0.203,16.564
28650,0.994,0.439,0.275,0.829,0.986,0.006,0.844,0.013,0.490,0.336,23.187
28651,0.985,0.198,0.073,0.116,0.479,0.392,0.122,0.256,0.712,0.377,13.185
28652,0.582,0.128,0.156,0.812,0.189,0.108,0.879,0.359,0.045,0.922,14.704
28653,0.693,0.904,0.666,0.035,0.094,0.825,0.258,0.070,0.224,0.632,10.759
28654,0.749,0.739,0.109,0.666,0.399,0.097,0.643,0.888,0.503,0.074,21.844
28655,0.717,0.758,0.961,0.120,0.421,0.415,0.855,0.130,0.959,0.944,16.857
28656,0.633,0.618,0.815,0.888,0.004,0.483,0.874,0.996,0.253,0.964,21.233
28657,0.341,0.222,0.819,0.402,0.530,0.686,0.498,0.687,0.795,0.674,9.543
28658,0.299,0.393,0.218,0.476,0.546,0.770,0.403,0.486,0.449,0.518,13.311
28659,0.732,0.652,0.399,0.148,0.887,0.996,0.662,0.061,0.159,0.801,15.121
28660,0.266,0.983,0.741,0.703,0.823,0.244,0.659,0.514,0.644,0.602,20.238
28661,0.547,0.497,0.291,0.098,0.395,0.028,0.646,0.461,0.349,0.353,11.878
28662,0.707,0.959,0.923,0.264,0.486,0.305,0.707,0.237,0.923,0.420,17.955
28663,0.107,0.902,0.576,0.610,0.688,0.688,0.381,0.979,0.242,0.541,11.519
28664,0.944,0.346,0.832,0.281,0.799,0.531,0.183,0.582,0.730,0.617,17.998
28665,0.613,0.276,0.337,0.496,0.297,0.986,0.178,0.445,0.428,0.170,12.428
28666,0.939,0.598,0.112,0.755,0.358,0.904,0.401,0.692,0.790,0.185,22.908
28667,0.213,0.859,0.321,0.670,0.023,0.859,0.569,0.276,0.235,0.158,13.751
28668,0.213,0.920,0.157,0.079,0.500,0.606,0.508,0.084,0.694,0.382,11.268
28669,0.069,0.451,0.429,0.671,0.212,0.146,0.297,0.924,0.098,0.041,7.540
28670,0.501,0.300,0.831,0.015,0.597,0.327,0.944,0.557,0.833,0.171,9.335
28671,0.666,0.963,0.950,0.128,0.573,0.001,0.171,0.044,0.739,0.678,16.464
28672,0.143,0.500,0.404,0.805,0.498,0.288,0.473,0.687,0.546,0.867,11.463
28673,0.537,0.560,0.419,0.988,0.263,0.498,0.656,0.078,0.986,0.199,19.064
28674,0.355,0.855,0.461,0.970,0.054,0.748,0.130,0.199,0.650,0.079,17.549
28675,0.751,0.963,0.108,0.405,0.329,0.427,0.468,0.855,0.075,0.575,16.801
28676,0.721,0.317,0.644,0.588,0.146,0.979,0.149,0.816,0.779,0.729,14.301
28677,0.857,0.430,0.431,0.602,0.646,0.385,0.063,0.339,0.726,0.869,19.775
28678,0.578,0.076,0.364,0.837,0.524,0.070,0.937,0.474,0.033,0.452,12.127
28679,0.439,0.702,0.200,0.856,0.934,0.919,0.118,0.238,0.513,0.869,22.442
28680,0.155,0.209,0.957,0.086,0.285,0.935,0.014,0.765,0.728,0.836,8.066
28681,0.241,0.570,0.997,0.465,0.321,0.395,0.971,0.846,0.552,0.272,13.954
28682,0.822,0.968,0.947,0.096,0.912,0.691,0.420,0.276,0.706,0.137,15.983
28683,0.739,0.385,0.770,0.833,0.171,0.897,0.766,0.134,0.907,0.485,19.197
28684,0.763,0.287,0.357,0.294,0.768,0.801,0.253,0.692,0.395,0.595,13.649
28685,0.450,0.384,0.303,0.422,0.659,0.173,0.042,0.765,0.950,0.105,12.331
28686,0.357,0.643,0.578,0.592,0.357,0.085,0.921,0.162,0.733,0.730,13.516
28687,0.195,0.516,0.912,0.882,0.728,0.279,0.552,0.141,0.375,0.198,18.631
28688,0.811,0.231,0.507,0.213,0.349,0.088,0.473,0.243,0.075,0.246,9.166
28689,0.143,0.909,0.043,0.950,0.436,0.997,0.923,0.685,0.972,0.330,18.450
28690,0.193,0.446,0.138,0.532,0.127,0.577,0.961,0.265,0.687,0.346,12.836
28691,0.519,0.560,0.326,0.276,0.381,0.695,0.966,0.323,0.966,0.543,13.166
28692,0.578,0.499,0.661,0.394,0.124,0.319,0.835,0.747,0.629,0.357,11.823
28693,0.636,0.188,0.329,0.705,0.902,0.068,0.180,0.389,0.509,0.320,15.131
28694,0.270,0.620,0.708,0.181,0.423,0.499,0.745,0.888,0.797,0.841,9.889
28695,0.791,0.227,0.224,0.147,0.832,0.804,0.134,0.758,0.150,0.343,14.810
28696,0.163,0.124,0.389,0.075,0.421,0.940,0.500,0.826,0.102,0.483,2.611
28697,0.178,0.144,0.468,0.433,0.977,0.112,0.605,0.183,0.683,0.344,10.683
28698,0.180,0.016,0.762,0.391,0.748,0.384,0.572,0.901,0.606,0.508,9.532
28699,0.576,0.756,0.145,0.654,0.974,0.525,0.583,0.853,0.473,0.180,24.942
28700,0.283,0.029,0.917,0.714,0.555,0.346,0.573,0.797,0.944,0.776,13.059
28701,0.580,0.714,0.472,0.622,0.965,0.753,0.680,0.138,0.723,0.886,21.666
28702,0.836,0.336,0.162,0.264,0.747,0.926,0.070,0.538,0.971,0.948,16.323
28703,0.060,0.666,0.849,0.531,0.875,0.613,0.474,0.654,0.670,0.432,13.654
28704,0.954,0.526,0.427,0.033,0.541,0.117,0.873,0.018,0.672,0.646,14.393
28705,0.171,0.754,0.607,0.080,0.260,0.621,0.406,0.690,0.718,0.635,6.991
28706,0.251,0.824,0.621,0.565,0.341,0.921,0.635,0.108,0.730,0.695,13.439
28707,0.449,0.128,0.266,0.989,0.875,0.885,0.284,0.759,0.654,0.490,17.580
28708,0.452,0.512,0.177,0.026,0.558,0.433,0.046,0.520,0.174,0.843,15.038
28709,0.275,0.098,0.669,0.623,0.150,0.576,0.609,0.150,0.267,0.140,8.714
28710,0.476,0.648,0.402,0.009,0.088,0.349,0.970,0.376,0.066,0.784,8.642
28711,0.419,0.769,0.674,0.925,0.749,0.371,0.936,0.277,0.198,0.833,22.257
28712,0.366,0.815,0.943,0.209,0.198,0.074,0.959,0.243,0.002,0.656,15.503
28713,0.147,0.973,0.962,0.215,0.215,0.141,0.136,0.670,0.174,0.626,11.411
28714,0.342,0.900,0.333,0.379,0.898,0.072,0.915,0.190,0.289,0.958,16.252
28715,0.581,0.731,0.307,0.916,0.066,0.333,0.472,0.630,0.461,0.937,20.183
28716,0.995,0.083,0.432,0.402,0.778,0.844,0.628,0.048,0.817,0.491,10.605
28717,0.415,0.165,0.535,0.471,0.748,0.946,0.779,0.719,0.390,0.755,11.112
28718,0.722,0.920,0.994,0.953,0.197,0.199,0.855,0.002,0.975,0.937,26.839
28719,0.151,0.366,0.507,0.643,0.313,0.487,0.113,0.251,0.566,0.908,9.373
28720,0.519,0.417,0.489,0.404,0.595,0.883,0.841,0.422,0.153,0.460,13.614
28721,0.376,0.442,0.775,0.247,0.878,0.338,0.275,0.860,0.846,0.841,13.145
28722,0.757,0.535,0.379,0.007,0.055,0.872,0.362,0.778,0.942,0.477,10.827
28723,0.949,0.696,0.642,0.421,0.140,0.529,0.285,0.855,0.368,0.090,12.901
28724,0.209,0.184,0.121,0.272,0.638,0.145,0.788,0.101,0.588,0.701,9.410
28725,0.951,0.517,0.425,0.232,0.373,0.892,0.309,0.798,0.202,0.797,14.539
28726,0.944,0.097,0.557,0.933,0.375,0.150,0.397,0.275,0.613,0.888,16.103
28727,0.748,0.594,0.435,0.359,0.714,0.471,0.006,0.385,0.392,0.447,18.246
28728,0.459,0.401,0.879,0.827,0.524,0.166,0.586,0.726,0.255,0.540,18.065
28729,0.394,0.762,0.851,0.861,0.865,0.823,0.976,0.329,0.536,0.745,23.716
28730,0.105,0.893,0.994,0.582,0.283,0.234,0.751,0.176,0.409,0.781,14.955
28731,0.673,0.982,0.780,0.982,0.780,0.460,0.982,0.926,0.023,0.580,25.044
28732,0.038,0.435,0.710,0.323,0.211,0.960,0.554,0.989,0.347,0.061,5.720
28733,0.532,0.538,0.923,0.315,0.762,0.081,0.763,0.221,0.623,0.501,19.256
28734,0.017,0.604,0.329,0.584,0.124,0.518,0.280,0.131,0.992,0.858,6.942
28735,0.680,0.657,0.985,0.521,0.266,0.195,0.245,0.566,0.526,0.632,23.159
28736,0.102,0.385,0.619,0.370,0.546,0.955,0.736,0.410,0.392,0.172,10.565
28737,0.154,0.934,0.394,0.376,0.302,0.326,0.906,0.419,0.307,0.345,9.816
28738,0.813,0.024,0.984,0.537,0.526,0.873,0.934,0.466,0.004,0.927,14.813
28739,0.242,0.004,0.086,0.848,0.070,0.692,0.193,0.522,0.373,0.391,13.553
28740,0.961,0.954,0.811,0.491,0.148,0.133,0.655,0.921,0.116,0.361,10.372
28741,0.928,0.454,0.086,0.611,0.130,0.232,0.617,0.236,0.607,0.153,20.649
28742,0.817,0.972,0.906,0.300,0.676,0.978,0.304,0.209,0.628,0.935,14.403
28743,0.280,0.060,0.550,0.362,0.387,0.370,0.907,0.433,0.306,0.240,7.171
28744,0.638,0.880,0.884,0.970,0.818,0.888,0.580,0.773,0.295,0.668,27.575
28745,0.059,0.054,0.378,0.286,0.318,0.868,0.698,0.659,0.613,0.424,5.259
28746,0.772,0.889,0.250,0.177,0.631,0.717,0.328,0.458,0.690,0.307,14.163
28747,0.543,0.150,0.303,0.411,0.255,0.510,0.155,0.973,0.944,0.850,8.983
28748,0.804,0.107,0.317,0.945,0.880,0.160,0.220,0.770,0.132,0.519,16.894
28749,0.889,0.796,0.229,0.536,0.776,0.482,0.193,0.831,0.711,0.595,16.637
28750,0.270,0.851,0.624,0.919,0.587,0.647,0.700,0.078,0.363,0.681,20.154
28751,0.549,0.248,0.907,0.520,0.944,0.859,0.923,0.119,0.970,0.742,18.256
28752,0.058,0.689,0.406,0.733,0.191,0.881,0.189,0.732,0.882,0.185,10.016
28753,0.596,0.851,0.361,0.516,0.489,0.433,0.282,0.432,0.257,0.061,17.930
28754,0.430,0.310,0.470,0.690,0.460,0.592,0.111,1.000,0.796,0.025,12.019
28755,0.561,0.337,0.819,0.012,0.843,0.554,0.148,0.713,0.096,0.366,12.503
28756,0.759,0.347,0.993,0.693,0.771,0.135,0.816,0.365,0.613,0.520,22.566
28757,0.040,0.984,0.843,0.766,0.885,0.855,0.597,0.228,0.109,0.167,15.217
28758,0.995,0.186,0.067,0.255,0.987,0.869,0.054,0.650,0.502,0.862,17.377
28759,0.379,0.867,0.300,0.582,0.014,0.271,0.332,0.500,0.985,0.415,14.425
28760,0.886,0.347,0.939,0.050,0.050,0.846,0.871,0.432,0.769,0.588,13.454
28761,0.601,0.444,0.997,0.145,0.858,0.954,0.320,0.537,0.377,0.136,15.372
28762,0.170,0.941,0.075,0.891,0.256,0.869,0.389,0.429,0.413,0.255,16.650
28763,0.021,0.906,0.760,0.358,0.586,0.695,0.862,0.717,0.979,0.973,8.003
28764,0.481,0.468,0.338,0.392,0.042,0.544,0.406,0.785,0.652,0.952,10.592
28765,0.534,0.548,0.819,0.151,0.650,0.635,0.050,0.775,0.971,0.858,14.314
28766,0.193,0.243,0.089,0.961,0.393,0.162,0.750,0.351,0.795,0.792,16.065
28767,0.937,0.796,0.750,0.070,0.606,0.983,0.120,0.603,0.079,0.248,11.536
28768,0.155,0.412,0.281,0.670,0.099,0.511,0.767,0.788,0.693,0.454,9.356
28769,0.811,0.397,0.092,0.954,0.671,0.650,0.623,0.782,0.008,0.489,25.828
28770,0.273,0.679,0.464,0.115,0.067,0.601,0.149,0.968,0.118,0.768,7.931
28771,0.403,0.453,0.229,0.200,0.058,0.262,0.406,0.599,0.842,0.932,8.877
28772,0.447,0.198,0.549,0.343,0.135,0.072,0.868,0.617,0.687,0.293,7.484
28773,0.276,0.396,0.999,0.077,0.326,0.515,0.779,0.934,0.346,0.627,9.933
28774,0.907,0.674,0.462,0.155,0.609,0.420,0.818,0.910,0.864,0.536,12.447
28775,0.186,0.809,0.591,0.598,0.087,0.044,0.339,0.026,0.756,0.028,10.275
28776,0.287,0.354,0.955,0.104,0.071,0.190,0.958,0.362,0.815,0.044,9.200
28777,0.244,0.302,0.564,0.970,0.569,0.411,0.342,0.235,0.520,0.967,15.431
28778,0.057,0.192,0.264,0.132,0.749,0.436,0.730,0.006,0.402,0.400,5.714
28779,0.478,0.803,0.318,0.097,0.031,0.377,0.003,0.300,0.695,0.602,12.075
28780,0.892,0.501,0.921,0.739,0.649,0.513,0.049,0.235,0.043,0.634,23.157
28781,0.232,0.319,0.364,0.703,0.729,0.485,0.513,0.221,0.392,0.679,12.005
28782,0.672,0.487,0.531,0.775,0.077,0.641,0.610,0.179,0.590,0.932,15.656
28783,0.167,0.686,0.653,0.818,0.532,0.588,0.780,0.044,0.176,0.926,14.098
28784,0.098,0.500,0.900,0.378,0.181,0.499,0.596,0.627,0.003,0.006,9.159
28785,0.306,0.001,0.604,0.880,0.617,0.510,0.011,0.932,0.671,0.321,13.416
28786,0.413,0.142,0.627,0.140,0.361,0.753,0.432,0.465,0.453,0.544,4.415
28787,0.706,0.059,0.369,0.041,0.528,0.058,0.833,0.909,0.550,0.161,5.238
28788,0.862,0.028,0.715,0.368,0.186,0.718,0.307,0.087,0.131,0.308,6.095
28789,0.233,0.596,0.688,0.785,0.285,0.185,0.562,0.743,0.242,0.838,12.149
28790,0.474,0.780,0.781,0.385,0.264,0.882,0.391,0.402,0.334,0.006,13.662
28791,0.326,0.160,0.044,0.161,0.323,0.118,0.145,0.492,0.202,0.615,8.408
28792,0.525,0.886,0.639,0.071,0.536,0.989,0.533,0.239,0.298,0.667,15.100
28793,0.707,0.235,0.293,0.126,0.035,0.586,0.746,0.086,0.015,0.877,7.512
28794,0.988,0.175,0.893,0.199,0.286,0.417,0.725,0.958,0.554,0.242,12.452
28795,0.027,0.312,0.497,0.059,0.802,0.044,0.882,0.346,0.814,0.287,4.848
28796,0.379,0.770,0.172,0.506,0.512,0.838,0.998,0.042,0.203,0.526,16.122
28797,0.644,0.789,0.280,0.482,0.097,0.854,0.238,0.763,0.648,0.287,17.057
28798,0.884,0.417,0.656,0.953,0.620,0.327,0.562,0.855,0.981,0.016,21.987
28799,0.602,0.348,0.434,0.449,0.326,0.231,0.851,0.839,0.014,0.906,12.089
28800,0.809,0.534,0.493,0.047,0.288,0.315,0.627,0.124,0.183,0.985,10.823
28801,0.029,0.911,0.257,0.071,0.358,0.425,0.273,0.506,0.004,0.382,4.063
28802,0.830,0.342,0.180,0.178,0.220,0.424,0.950,0.593,0.382,0.663,11.826
28803,0.145,0.242,0.096,0.334,0.096,0.745,0.032,0.391,0.286,0.170,6.706
28804,0.195,0.815,0.142,0.704,0.559,0.540,0.556,0.158,0.506,0.940,17.689
28805,0.389,0.715,0.946,0.797,0.637,0.650,0.556,0.662,0.054,0.863,23.713
28806,0.937,0.226,0.541,0.169,0.293,0.475,0.460,0.490,0.401,0.658,9.121
28807,0.729,0.088,0.513,0.786,0.293,0.296,0.679,0.831,0.155,0.985,11.412
28808,0.686,0.906,0.330,0.280,0.873,0.255,0.918,0.062,0.304,0.399,14.966
28809,0.733,0.830,0.574,0.607,0.998,0.284,0.454,0.041,0.283,0.478,20.045
28810,0.139,0.698,0.237,0.794,0.952,0.458,0.398,0.788,0.503,0.449,15.326
28811,0.247,0.884,0.534,0.090,0.752,0.806,0.670,0.068,0.958,0.895,11.362
28812,0.831,0.124,0.599,0.060,0.549,0.950,0.608,0.337,0.425,0.938,5.908
28813,0.724,0.017,0.314,0.992,0.823,0.978,0.964,0.291,0.798,0.484,16.630
28814,0.999,0.872,0.127,0.045,0.107,0.411,0.810,0.544,0.373,0.947,6.949
28815,0.554,0.552,0.835,0.289,0.330,0.613,0.091,0.384,0.819,0.958,15.753
28816,0.686,0.638,0.096,0.495,0.283,0.786,0.235,0.482,0.366,0.899,19.732
28817,0.989,0.742,0.548,0.218,0.285,0.243,0.139,0.260,0.923,0.754,11.009
28818,0.536,0.086,0.035,0.643,0.981,0.405,0.343,0.068,0.085,0.398,18.145
28819,0.391,0.214,0.192,0.156,0.447,0.245,0.728,0.118,0.837,0.836,9.106
28820,0.880,0.987,0.398,0.209,0.752,0.125,0.073,0.627,0.178,0.014,10.573
28821,0.303,0.633,0.246,0.336,0.720,0.539,0.496,0.152,0.044,0.730,13.340
28822,0.959,0.242,0.028,0.263,0.745,0.110,0.009,0.999,0.740,0.288,15.275
28823,0.506,0.791,0.034,0.172,0.432,0.355,0.109,0.987,0.464,0.000,18.518
